mass,parallax,alpha_min_arcsec,spectral_type,distance_pc,Mercury_like_detectable,Earth_like_detectable,Super_Earth_detectable,Sub_Neptune_detectable,Neptune_like_detectable,Sub_Saturn_detectable,Saturn_like_detectable,Jupiter_like_detectable,Super_Jupiter_detectable,HZ_inner_au,HZ_outer_au
2.03848,20.95217888675114,0.0008150749065306,A,47.72773301550695,0,0,0,0,0,0,0,0,0,4.349457284598795,7.501627461248469
2.3414373,12.756921010633228,0.0002851488006128,A,78.38882118706182,0,0,0,0,0,0,0,0,0,5.444077299671492,9.273925539084171
2.0905192,16.916218270828352,0.0002646569255281,A,59.11486740062217,0,0,0,0,0,0,0,0,0,4.359427237555574,7.481539944059698
2.1022027,11.170965099186176,0.0001300394239451,A,89.51778034584063,0,0,0,0,0,0,0,0,0,3.465807953827506,5.90829357883692
2.2581043,14.74738808207032,0.0002749650698236,A,67.80861766401786,0,0,0,0,0,0,0,0,0,5.242566727732422,8.964320825894735
2.2689614,10.007226228704925,0.0001283085318479,A,99.9277898936251,0,0,0,0,0,0,0,0,0,4.31812529087466,7.35812995922859
1.8404956,10.022006568507775,7.467884863775597e-05,A,99.7804175405659,0,0,0,0,0,0,0,0,1,3.3800664165403385,5.8782021741503545
2.0507777,10.17257774739576,0.0001069252055143,A,98.30350033510491,0,0,0,0,0,0,0,0,1,4.361978612659824,7.540717319570132
2.1115007,10.265753049281392,0.0001416659058402,A,97.411265905135,0,0,0,0,0,0,0,0,0,3.889989758356655,6.625999229114477
1.9547642,11.696101052876688,0.0001536798375037,A,85.49857730188191,0,0,0,0,0,0,0,0,0,4.413779012686248,7.698155736226663
2.3719778,19.62678828154372,0.000710525705294,A,50.95077124464432,0,0,0,0,0,0,0,0,0,5.406526204345309,9.164218976991506
1.8640597,14.23866413290681,0.0001166502949054,A,70.23130756268853,0,0,0,0,0,0,0,0,1,3.9167786375227935,6.838777439746539
1.9563128,14.416317803124342,0.000233970525644,A,69.36584040782435,0,0,0,0,0,0,0,0,0,4.002130997582339,6.920696880126022
1.8793839,11.409748926917787,0.0001345083089484,A,87.64434751415152,0,0,0,0,0,0,0,0,0,3.854024045775201,6.713085821928495
1.7676316,16.652641817865117,0.0001745789866552,A,60.05053197788655,0,0,0,0,0,0,0,0,0,3.3338057878593306,5.81268354097878
1.7411375,12.351428762507146,0.0001674659844108,A,80.9622934502531,0,0,0,0,0,0,0,0,0,3.2054747970693813,5.602899470260438
2.12105,15.611656411542931,0.00018187914198,A,64.05470205330813,0,0,0,0,0,0,0,0,0,4.390953524531738,7.519036736219793
1.9276241,14.700718385209711,0.0001342473011282,A,68.02388657455631,0,0,0,0,0,0,0,0,1,3.800843182941207,6.57514215671106
2.1023195,11.566989088699051,0.0001343466984681,A,86.45292152795406,0,0,0,0,0,0,0,0,0,3.7507349744577314,6.392752330031013
2.1790462,11.564530188291648,0.0001614016679726,A,86.47130352190497,0,0,0,0,0,0,0,0,0,4.014589216130292,6.825621858603114
2.1555965,10.561863438722696,9.800850579256616e-05,A,94.68026222851216,0,0,0,0,0,0,0,0,0,3.5000888601266404,5.947291715600197
1.987562,11.484122556994532,0.0001666087847217,A,87.07674400347975,0,0,0,0,0,0,0,0,0,4.084223768302998,7.049242290694009
2.0458777,15.61241724261556,0.0002384952490266,A,64.05158051185091,0,0,0,0,0,0,0,0,0,4.169576927496772,7.16564486698198
2.0783873,20.31535958514418,0.0003475667370198,A,49.2238395194964,0,0,0,0,0,0,0,0,0,4.509586635151588,7.750792397498931
2.3422384,11.842849097941269,0.0001665272077532,A,84.43914059276813,0,0,0,0,0,0,0,0,0,4.46606007733793,7.583143182839668
2.014433,10.661055077134812,0.0001177633616671,A,93.79934657168592,0,0,0,0,0,0,0,0,0,4.273678590219888,7.376516757858429
1.9806086,14.376834693960276,0.0001353676413789,A,69.55633985414752,0,0,0,0,0,0,0,0,1,3.692731729634799,6.340646184821065
2.0607135,16.82584429907635,0.0002476244560461,A,59.43238165200986,0,0,0,0,0,0,0,0,0,4.232093985982971,7.269196373554146
1.8746538,14.238398989226614,0.0001171058658658,A,70.23261539142449,0,0,0,0,0,0,0,0,1,3.8819494286991487,6.768830316033403
1.8016785,16.152898350537335,0.000128139232344,A,61.90839428929697,0,0,0,0,0,0,0,0,1,3.636553872503533,6.363907916202827
2.0396254,14.233745863276036,0.0001961528286132,A,70.2555749980097,0,0,0,0,0,0,0,0,0,4.117458948213278,7.074996157043838
1.8638527,10.23183310976005,0.0001319031409587,A,97.73419770169134,0,0,0,0,0,0,0,0,0,4.002245082272753,6.99950123529343
1.8936328,17.97533845033282,0.0001748288269846,A,55.63177587799381,0,0,0,0,0,0,0,0,0,3.301174311032706,5.752053959136364
2.299913,11.243179071760183,0.0001368854521198,A,88.94281533874425,0,0,0,0,0,0,0,0,0,4.087484312833384,6.933119406077354
1.6935071,14.336634017840032,0.000123120849956,A,69.75137949086468,0,0,0,0,0,0,0,0,1,3.1342533594644317,5.507365203869575
2.1032727,12.05211505698515,0.0001902881411462,A,82.97298816612452,0,0,0,0,0,0,0,0,0,4.493694586885293,7.713299164140991
1.7957009,17.710600571651735,0.0002017747025805,A,56.4633591026065,0,0,0,0,0,0,0,0,0,3.5065371313214806,6.115293692566228
2.3035655,11.718354606996456,0.0001439165440644,A,85.33621259446689,0,0,0,0,0,0,0,0,0,4.475335916598167,7.584085972742226
2.2503612,16.057535557154335,0.0002883007262722,A,62.276057022614296,0,0,0,0,0,0,0,0,0,5.412916794561999,9.287719390200042
1.9995669,14.201624094089258,0.0001923830669004,A,70.41448170820138,0,0,0,0,0,0,0,0,0,4.236035026830072,7.321937799950337
1.8963982,16.56521833335052,0.0001599151853811,A,60.36745063520921,0,0,0,0,0,0,0,0,1,3.736392530407086,6.4763746749357605
2.1320553,13.860680248664387,0.0001562442783596,A,72.14653119902682,0,0,0,0,0,0,0,0,0,4.180485250154527,7.131551336693246
2.3154938,17.362233769305732,0.0003696702689535,A,57.59627553039146,0,0,0,0,0,0,0,0,0,5.385147315310126,9.184653834227843
2.0842328,18.79757778637804,0.0002550980388667,A,53.198343497461984,0,0,0,0,0,0,0,0,0,3.9587787750132,6.758708319995452
1.6941786,12.657616025472862,0.0001114785210729,A,79.00381856959056,0,0,0,0,0,0,0,0,1,2.976675103259482,5.217767638981793
1.8009182,34.998748633555714,0.0006071047265265,A,28.572450131580734,0,0,0,0,0,0,0,0,0,3.470546379508777,6.041388087479006
2.1377168,13.780602850724597,0.0001711943441537,A,72.5657658690468,0,0,0,0,0,0,0,0,0,3.9190883577491222,6.681985064486094
2.4966488,10.08032363363763,0.0001840867646118,A,99.20316413880212,0,0,0,0,0,0,0,0,0,6.201565610766619,10.530735374164186
1.8811347,14.658705054712277,0.0002489462514211,A,68.21884990983797,0,0,0,0,0,0,0,0,0,4.010574045543534,7.003137447925888
1.8283974,13.097458614986923,0.0001375303012252,A,76.35068980907015,0,0,0,0,0,0,0,0,1,3.875815563732002,6.793348254345819
2.0416765,21.67942322983856,0.0002910642423769,A,46.12668839933186,0,0,0,0,0,0,0,0,0,3.936995005073889,6.745966029337871
1.9197421,14.76974200272205,0.000156111626099,A,67.7059897062319,0,0,0,0,0,0,0,0,1,4.317185977516735,7.524260385528367
1.7661703,16.8231866688576,0.0001735076526346,A,59.441770437651954,0,0,0,0,0,0,0,0,1,3.492927878383412,6.127617049289087
1.9324943,13.814648150104125,0.0001273183215106,A,72.38693227177579,0,0,0,0,0,0,0,0,1,3.9332155433748497,6.8364139845542224
2.0214322,12.195347792830685,0.0001631379304537,A,81.99848146912817,0,0,0,0,0,0,0,0,0,3.9792192220539966,6.835009186488679
2.140128,10.953134357126428,7.157495895542181e-05,A,91.2980675115494,0,0,0,0,0,0,0,0,1,3.656418125738824,6.236393231612099
1.9731678,14.095164039976922,0.0001688959488627,A,70.94631869226811,0,0,0,0,0,0,0,0,0,3.970148696015576,6.849440450479803
1.9718225,18.313902228427462,0.0002671949371925,A,54.60332743546954,0,0,0,0,0,0,0,0,0,3.968467751117133,6.8484578295867
1.9613569,17.472520369020444,0.0001687089478846,A,57.23272767064816,0,0,0,0,0,0,0,0,1,3.8046390065461577,6.554502640864812
2.211512,11.448871783366696,0.0001288649959394,A,87.34485099683215,0,0,0,0,0,0,0,0,0,4.449312913824307,7.611434190044398
2.1862893,14.63033444141967,0.0003009702137757,A,68.35113742642262,0,0,0,0,0,0,0,0,0,4.59051832025967,7.830662031171305
1.9723959,13.18925869763496,0.0001311153913424,A,75.8192725554254,0,0,0,0,0,0,0,0,1,3.992522327040711,6.920694662461666
1.8036468,10.412291782488948,7.92283171445165e-05,A,96.0403358732001,0,0,0,0,0,0,0,0,1,3.547831431063244,6.196134359821025
2.2972884,12.077603825108728,0.0001127536168819,A,82.79788064591509,0,0,0,0,0,0,0,0,1,4.496287569419797,7.628206756564053
1.9549463,20.96629207751937,0.000202111900491,A,47.69560570379668,0,0,0,0,0,0,0,0,1,4.001865806574742,6.924336160783967
1.9820987,10.506516505947271,0.0003912436124166,A,95.17902526816997,0,0,0,0,0,0,0,0,0,4.257409600166095,7.374579452530205
2.4863133,10.137768358276936,0.0001960347336569,A,98.64103860526212,0,0,0,0,0,0,0,0,0,5.915493472673433,10.030273704992418
2.162375,20.239946346267057,0.0005377843061431,A,49.4072455969941,0,0,0,0,0,0,0,0,0,4.344422620702697,7.408245593598769
2.1603065,11.049744096784767,7.26770119498715e-05,A,90.4998334116152,0,0,0,0,0,0,0,0,1,3.446744658923949,5.852626896804779
1.7883756,14.272365892861004,0.0002188915809377,A,70.06546829774013,0,0,0,0,0,0,0,0,0,3.611389599850521,6.334196886102512
1.7013783,18.884038251918668,0.0001201328798283,A,52.95477517359918,0,0,0,0,0,0,0,0,1,3.1586587276315354,5.543568706127906
