mass,parallax,alpha_min_arcsec,spectral_type,distance_pc,Mercury_like_detectable,Earth_like_detectable,Super_Earth_detectable,Sub_Neptune_detectable,Neptune_like_detectable,Sub_Saturn_detectable,Saturn_like_detectable,Jupiter_like_detectable,Super_Jupiter_detectable,HZ_inner_au,HZ_outer_au
0.9660561,13.02106359432852,4.586604884935003e-05,G,76.79864188940464,0,0,0,0,0,0,0,0,1,1.0530409613578686,1.9626554944615004
1.0619295,12.60814441941414,7.781813522614604e-05,G,79.31381230533738,0,0,0,0,0,0,0,0,0,1.0154151711438657,1.880945226479249
1.0037053,21.1583065656666,5.6842954875900174e-05,G,47.262761643821314,0,0,0,0,0,0,0,0,1,1.138652237345619,2.114434720445228
1.0375533,10.075955234470388,5.309524604356945e-05,G,99.246173363191,0,0,0,0,0,0,0,0,0,0.9170203788485862,1.702702834379205
1.0287821,10.538336056627386,5.569419117408423e-05,G,94.89164082702756,0,0,0,0,0,0,0,0,1,1.0690067460176402,1.9837884796461476
1.0271938,19.02738792623865,8.964724360387587e-05,G,52.555821318017394,0,0,0,0,0,0,0,0,1,1.1215583605737176,2.0805640914025583
0.8565571,11.977555113729457,6.143433735659074e-05,G,83.48949268066691,0,0,0,0,0,0,0,0,1,0.8642916786578471,1.6329492689510878
0.9722864,10.395158894931273,5.691453689798278e-05,G,96.19862573602455,0,0,0,0,0,0,0,0,1,1.0328247895461278,1.9241424119070836
0.9609249,41.47406026717721,8.31334023324078e-05,G,24.11145649974872,0,0,0,0,0,0,0,0,1,1.020942254064133,1.9049570152391164
0.89483905,11.710161598639717,7.773831151171077e-05,G,85.39591803038505,0,0,0,0,0,0,0,0,0,1.031375775829492,1.9339697507688205
0.999145,12.373655367612074,6.609343539871372e-05,G,80.81686213901598,0,0,0,0,0,0,0,0,0,0.9244335167331154,1.7231277006659071
0.98366016,10.384585566514788,5.723097965508877e-05,G,96.29657279964172,0,0,0,0,0,0,0,0,1,1.1425803187207642,2.1248551385053283
1.0213518,15.863724527898514,8.277518065618754e-05,G,63.03689894774485,0,0,0,0,0,0,0,0,1,1.5631505607512506,2.9186464880849976
1.0582739,15.82459684374981,6.633368011565022e-05,G,63.19276313159073,0,0,0,0,0,0,0,0,1,1.144717745997725,2.11901343981668
1.0524793,11.623199871024909,6.36081970441556e-05,G,86.03482785260081,0,0,0,0,0,0,0,0,1,1.1837131386772786,2.19053918886819
1.151107,10.020290077151651,7.88170193144048e-05,G,99.79751008208918,0,0,0,0,0,0,0,0,1,1.896218103794469,3.5046972927373226
1.0457131,12.95744679044639,7.004836595973171e-05,G,77.1756979729453,0,0,0,0,0,0,0,0,1,1.0529598651407934,1.9537250701424296
0.8757711,14.77610495329464,6.150923563546784e-05,G,67.6768338585081,0,0,0,0,0,0,0,0,1,0.9685699301691856,1.8224028853452632
0.9740005,10.397832469270098,5.522631798202676e-05,G,96.17389037142252,0,0,0,0,0,0,0,0,1,1.0461812343224062,1.9485618064152608
0.94717014,17.56601656430968,7.154948192930107e-05,G,56.92810298447413,0,0,0,0,0,0,0,0,1,1.0598664073670088,1.978471013240816
1.0097177,12.875230969583296,4.895663224951491e-05,G,77.66850958731693,0,0,0,0,0,0,0,0,1,1.2027725679421726,2.2312272294101727
1.1151317,16.93053866283712,7.182401145794943e-05,G,59.0648661518975,0,0,0,0,0,0,0,0,1,1.5241949531208936,2.81687318934992
0.9299588,21.015151310942773,0.0001365544816475,G,47.58471567508016,0,0,0,0,0,0,0,0,1,1.1134119874345356,2.0807626749865515
0.9654294,14.43370518657684,8.14619327516667e-05,G,69.28227971082485,0,0,0,0,0,0,0,0,1,1.207659136255301,2.249625495270938
1.0700247,10.102864579203958,6.601362203547374e-05,G,98.98182759555446,0,0,0,0,0,0,0,0,1,1.4925677185503052,2.7634976572148995
0.9728728,12.5564354283907,4.122635459399904e-05,G,79.64043662733711,0,0,0,0,0,0,0,0,1,1.0123367934924543,1.8882555160477412
1.0340352,13.14735313380344,5.371280008901861e-05,G,76.06093711964567,0,0,0,0,0,0,0,0,1,1.2106388960598982,2.2422024297258853
1.2437493,10.847515735332395,9.637019507129804e-05,G,92.18700616794796,0,0,0,0,0,0,0,0,1,2.278771677074793,4.227696106665577
1.0672235,11.01756888534892,7.043266007689937e-05,G,90.76412504484472,0,0,0,0,0,0,0,0,1,1.7092915567020537,3.1924089496350763
