mass,parallax,pmra_error,pmdec_error,ruwe,teff_gspphot,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,alpha_min,distance_pc,bp_rp,spectral_type,spectral_type_temp,confirm
0.52749956,10.676399985266688,0.024879033,0.01781023,1.0777906,3667.168,15.190514,12.888267,13.981919,91.79071402387007,93.66453124461324,2.3022469999999995,M,M,True
0.7445267,10.055251402787412,0.028223291,0.02047623,1.1040648,4724.496,11.907521,10.628955,11.336325,104.6062682106203,99.45052191562216,1.2785659999999996,K,K,True
0.85010135,14.720931956775118,0.01992128,0.016735129,0.9965891,5183.897,10.193556,9.208984,9.78544,78.05317069386335,67.9304817749506,0.984572,K,K,True
1.0551262,10.31043806553957,0.012533983,0.013758584,0.8731156,5961.9556,9.433256,8.701919,9.150231,55.8354213001398,96.98908946868957,0.7313369999999999,G,G,True
0.79067856,13.353436477661337,0.015034241,0.011274,0.9624137,5007.662,10.610631,9.557572,10.167298,56.375378544314266,74.88709005152924,1.0530589999999993,K,K,True
0.966677,12.728117931397549,0.018802892,0.015203761,0.81700367,5700.0845,9.509078,8.698302,9.192256,72.54190420011777,78.56621107612568,0.8107760000000006,G,G,True
1.1305281,19.368275312394218,0.027391078,0.02195803,0.89124537,5718.643,7.2296314,6.4359493,6.9192424,105.3177863389981,51.630823285544494,0.7936820999999998,G,G,True
0.97997224,14.910154285866945,0.0255472,0.015928762,1.1154804,5572.846,9.61837,8.782693,9.288135,90.31868012894007,67.06838714257177,0.8356770000000004,G,G,True
0.7697959,11.055051143427564,0.022222277,0.015538664,1.0071554,4808.5034,11.343628,10.13949,10.816086,81.34812269331496,90.45638839893734,1.2041380000000004,K,K,True
0.74938875,10.908315425348931,0.014580138,0.014504217,0.9692773,4696.8228,11.896321,10.60101,11.315479,61.69744414430145,91.67318334746562,1.2953109999999999,K,K,True
0.97981936,13.133294175706736,0.022103766,0.01808782,1.0830706,5776.127,9.1667,8.392098,8.866005,85.68378687719401,76.14235900157833,0.7746019999999998,G,G,True
0.7623236,10.640902919208974,0.022133801,0.01567665,1.0806265,4717.105,11.692783,10.479065,11.161263,81.36929714192514,93.9769874410562,1.213718,K,K,True
1.0348982,26.69783023150017,0.02739466,0.02721327,1.0355747,5889.3154,7.6034226,6.861531,7.318629,115.84155189514901,37.45622739109797,0.7418915999999998,G,G,True
0.73380286,21.40461856035848,0.017968344,0.013570408,0.9438506,4524.5513,10.761309,9.46943,10.187875,67.55113792157168,46.7188890649987,1.2918790000000016,K,K,True
1.300856,10.37255072435448,0.03182452,0.026441414,0.9990319,6546.5483,8.424119,7.8593144,8.218225,124.12709626809196,96.40830173546665,0.5648045999999995,F,F,True
0.7977246,14.823729636106782,0.019042762,0.018412476,0.9623997,5045.594,10.505442,9.409963,10.038396,79.46580719625882,67.45940627278158,1.095479000000001,K,K,True
0.9381326,24.695496412438786,0.02206042,0.018744746,0.9414976,5658.773,7.740549,6.9324574,7.4228916,86.84612080356982,40.49321314700577,0.8080916,G,G,True
1.0126811,11.645413275082952,0.024464091,0.019363033,0.92197543,5716.562,9.979642,9.114671,9.636819,93.5989805432641,85.87071805683743,0.8649710000000006,G,G,True
0.7139077,14.006760999038573,0.016655885,0.014928945,0.8705794,4545.2896,11.4969225,10.210476,10.926637,67.1016179798688,71.39409318604353,1.2864465000000003,K,K,True
0.9024313,13.501826651434207,0.025251769,0.017084612,1.0584574,5403.1904,10.006257,9.106285,9.642216,91.46486890265108,74.06405265125936,0.899972,G,G,True
0.5162368,10.37227494351504,0.025143923,0.016935546,1.0431143,3682.2112,15.283977,13.046973,14.119,90.94650207310012,96.41086506535585,2.2370040000000007,M,M,True
1.0234858,12.3690781006232,0.017674105,0.01948015,0.93559563,5872.1274,9.093443,8.335102,8.800432,78.90913815371276,80.84676900452398,0.7583410000000015,G,G,True
0.9582182,12.667406033762566,0.014256274,0.012639558,0.89727944,5619.21,9.828179,8.95507,9.478015,57.15765891974547,78.94276044635262,0.8731090000000012,G,G,True
0.84417075,12.362968558651929,0.017484372,0.011818504,0.8763002,5039.8086,10.96541,9.908185,10.519691,63.31210555092605,80.88672192732982,1.0572250000000007,K,K,True
0.75565654,20.22382695525515,0.025726123,0.015783345,0.9752461,4802.913,10.210381,9.018617,9.6908455,90.54571473019242,49.446625617025006,1.1917639999999992,K,K,True
1.3866146,11.224933831090071,0.027644275,0.018259184,1.0517366,6747.2803,7.9560127,7.444239,7.7739773,99.39030971675926,89.08738483876554,0.5117737,F,F,True
0.7931312,11.046182937176049,0.014763666,0.011675226,0.8473996,5045.2036,11.048596,9.957368,10.582221,56.46672137813287,90.52900949471777,1.0912279999999992,K,K,True
0.98461235,12.303638633767685,0.020054571,0.014890013,0.899142,5632.537,8.886997,7.9957356,8.525792,74.93386915279292,81.27676939856407,0.8912613999999994,G,G,True
1.0009959,12.48659333530526,0.019496443,0.016787862,0.99063444,5752.0273,9.576302,8.776591,9.262052,77.18479384988754,80.08589477904647,0.7997110000000003,G,G,True
0.74763846,10.01372548766454,0.023128884,0.02244896,0.96493816,4664.0034,11.846659,10.60816,11.301437,96.695965383792,99.86293325414753,1.238499000000001,K,K,True
0.95675004,38.34953045326501,0.022233741,0.01312479,0.7978807,5683.0747,7.122965,6.326151,6.812192,77.45575616177683,26.075938562498404,0.7968139999999995,G,G,True
1.0376226,10.074823944088315,0.016696868,0.0107253045,0.9494566,5876.301,9.80163,9.036427,9.511336,59.53451115650735,99.25731760174112,0.7652029999999996,G,G,True
1.3384396,38.839103083799294,0.11446497,0.053159688,1.0839696,6658.891,5.4422336,4.900204,5.2406917,378.62070211258145,25.7472475057521,0.5420296000000002,F,F,True
0.9950483,14.834745549593771,0.01905753,0.012130039,0.953832,5627.1006,9.565849,8.73927,9.238787,67.77127461234434,67.40931259366182,0.8265790000000006,G,G,True
0.53868425,12.323877415397137,0.019200811,0.020786606,1.1541467,3677.6497,14.827831,12.530896,13.620739,84.89279821346811,81.14329332346536,2.2969349999999995,M,M,True
0.9722611,18.019204824456505,0.03647124,0.034598973,1.0408535,5755.856,8.347788,7.5598216,8.038535,150.81499434118268,55.49634458024215,0.7879663999999993,G,G,True
0.53865016,13.130844131726796,0.01780693,0.01435779,1.1782814,3616.4016,14.541412,12.293344,13.3689165,68.62285338996769,76.15656617108081,2.248068,M,M,True
0.78961545,14.13293935765374,0.01900181,0.019349167,1.0431969,4932.76,10.740388,9.651535,10.278895,81.35804460426702,70.75668936897027,1.0888529999999985,K,K,True
0.79016036,12.099042108170115,0.014435188,0.012168685,1.0518069,4991.91,11.066521,9.925659,10.573089,56.63977334895612,82.65117114723738,1.1408620000000003,K,K,True
0.7649706,10.996077324016394,0.018690864,0.016504483,0.9133479,4810.3174,11.622066,10.417037,11.094256,74.80452663759104,90.94152128376841,1.2050289999999997,K,K,True
0.7531981,10.361147091941756,0.021922829,0.028469399,1.2284738,4765.801,11.777811,10.583483,11.2561,107.79635428464164,96.51441014458106,1.1943280000000005,K,K,True
0.7308654,11.32205534310321,0.0164447,0.013275483,0.8552141,4508.8384,12.370739,10.972403,11.736877,63.40346569990951,88.32318600254382,1.3983360000000005,K,K,True
1.5001978,10.97821379979167,0.020005139,0.022159362,0.87106866,7150.517,7.6766605,7.2647667,7.5350714,89.56107522750766,91.08949946110329,0.41189379999999964,F,F,True
0.76812446,11.669290502578654,0.010984773,0.012445146,1.0771687,4804.015,11.380525,10.172808,10.868547,49.7988159638922,85.69501288694649,1.2077170000000006,K,K,True
0.75492257,11.646103925955948,0.0113554485,0.01264256,1.0286583,4759.552,11.427569,10.223036,10.916426,50.98063167427185,85.86562565110519,1.2045329999999996,K,K,True
0.7344291,11.317078282215148,0.017267149,0.013911998,1.1170982,4531.0015,12.238358,10.90157,11.639526,66.52280140269082,88.36202905581254,1.3367880000000003,K,K,True
0.80639106,23.10268175437749,0.013709992,0.01035368,1.0023721,4842.9087,9.684337,8.538603,9.190815,51.540887959387895,43.285018191038375,1.1457339999999991,K,K,True
0.78295726,12.075600956986976,0.01277684,0.0098988,0.9274607,4955.725,11.000756,9.932078,10.549786,48.48819378395529,82.81161356374542,1.0686780000000002,K,K,True
1.0723215,10.665231697703751,0.01444802,0.013823042,0.9961976,5942.539,8.925368,8.18923,8.640204,59.9866314147367,93.76261372880462,0.7361380000000004,G,G,True
0.98245573,13.377429653198044,0.01227535,0.009699712,0.90060633,5637.4307,9.777063,8.888868,9.418854,46.93524980810261,74.75277582647854,0.8881949999999996,G,G,True
1.2216551,10.155692022244716,0.023780862,0.01798155,1.1078749,5722.2075,8.360052,7.5614724,8.045256,89.44154426657612,98.46694817149148,0.7985795999999992,G,G,True
0.9804145,11.14510115154932,0.01360926,0.009231542,0.9902026,5743.1357,9.72301,8.936163,9.415046,49.334571337027704,89.72552033419512,0.7868469999999999,G,G,True
0.9709128,15.20168091978047,0.018125486,0.018675793,0.9957468,5743.889,8.68901,7.899714,8.3809805,78.07602949840242,65.78219903950209,0.7892959999999993,G,G,True
1.292193,11.74214374891108,0.025990073,0.02006028,1.0368135,6543.3867,8.2161,7.650216,8.011174,98.49410415864273,85.16332463505535,0.5658840000000005,F,F,True
0.57932717,16.21326839731964,0.0109001305,0.012984342,1.0876771,3629.903,13.444654,11.400828,12.411132,50.85915688261012,61.6778786049899,2.0438259999999993,M,M,True
0.99470884,12.781339259914024,0.0185053,0.015515158,0.9663825,5817.759,9.185237,8.408873,8.880477,72.44650649061468,78.23906240688636,0.7763640000000009,G,G,True
1.070437,13.448025764804765,0.01820176,0.017684678,0.98223853,5951.2295,9.082445,8.365152,8.8099,76.13453308158891,74.36035723675741,0.7172929999999997,G,G,True
0.73829675,10.547707152753691,0.01728481,0.016291723,1.3538213,4606.9756,12.05702,10.743568,11.469574,71.25772979406136,94.80733447732571,1.3134519999999998,K,K,True
0.9997013,12.900147300539038,0.028387932,0.026983373,1.3900012,5835.012,9.12346,8.372025,8.847324,117.49805919777474,77.51849468867806,0.751434999999999,G,G,True
0.8368367,10.744389237514982,0.014519987,0.0136792995,0.9834596,5147.8267,10.964559,9.937507,10.5318,59.84629742613842,93.07183292545024,1.0270519999999994,K,K,True
1.0104722,12.713981437354493,0.016700158,0.014110262,0.8796308,5813.066,8.815887,8.051811,8.519721,65.5892745683505,78.65356772206194,0.7640759999999993,G,G,True
0.99537474,10.488295584907911,0.013559656,0.015781801,0.9933782,5741.49,9.948162,9.142843,9.628597,62.42087489596275,95.3443762053146,0.8053190000000008,G,G,True
0.9378322,10.464765325356948,0.013474095,0.014476921,0.95534396,5599.2407,10.185798,9.325987,9.841286,59.331208477355275,95.55876017371564,0.8598110000000005,G,G,True
0.79225194,14.45113125005666,0.018366463,0.017021993,0.9079977,4811.152,11.112607,9.95278,10.611699,75.12440934477794,69.19873487385836,1.159827,K,K,True
1.3372324,12.64243053094794,0.020622049,0.01541784,0.98271614,6554.2944,7.8385744,7.2781515,7.6355987,77.24511801412443,79.09871425055947,0.5604228999999998,F,F,True
1.0311291,11.073217010393988,0.017785419,0.014016207,0.95830226,5841.57,9.66566,8.90314,9.369142,67.93361972581535,90.30799261509459,0.7625200000000003,G,G,True
2.0426712,10.943263901735484,0.04770296,0.04956966,1.1996355,8902.461,6.3426857,6.2679353,6.331005,206.38437990190732,91.38041529286438,0.07475039999999922,A,A,True
0.8440951,11.04803125772544,0.010847514,0.009859724,0.77808344,5116.1626,11.095638,10.018221,10.635451,43.976635342274065,90.51386411499702,1.0774169999999987,K,K,True
1.0649452,12.846466655599311,0.024024284,0.01993124,1.1275531,5959.102,8.814333,8.088738,8.535389,93.64712994455465,77.8424158804893,0.7255950000000002,G,G,True
0.9816537,10.14469607515581,0.016195992,0.010571239,1.1565728,5781.7295,9.718754,8.941135,9.414962,58.02198943273717,98.57367757413483,0.7776190000000014,G,G,True
1.2753301,13.811445035967862,0.02091604,0.021505065,1.023042,6507.563,7.9615526,7.3931155,7.755134,89.9974274600248,72.4037200593995,0.5684370999999997,F,F,True
0.9576037,10.041530114549577,0.016066777,0.016704604,0.98015946,5575.025,10.373383,9.539133,10.041936,69.53176296974576,99.58641647163512,0.8342500000000008,G,G,True
0.5919547,10.43929616040479,0.018774686,0.01779202,1.3469677,3587.0215,14.749967,12.467542,13.554938,77.5977015813675,95.79189867156948,2.282425,M,M,True
0.59959054,13.252341664839776,0.009612053,0.010883073,1.1294141,3689.7063,13.6923065,11.775347,12.740374,43.56025214783819,75.45836240044527,1.9169595000000008,M,M,True
0.85737455,13.479810241011748,0.014840804,0.012350786,1.0006046,5124.8374,10.69491,9.614823,10.235297,57.923418438986396,74.18502056932097,1.0800870000000007,K,K,True
1.0686047,10.371586085292764,0.014809475,0.01344332,0.97490543,5878.13,9.926541,9.162495,9.630734,60.00325509155504,96.41726846562375,0.7640460000000004,G,G,True
0.746121,11.14057531945407,0.0161938,0.01534293,1.0674413,4646.0483,11.787272,10.501106,11.214608,66.92385176320995,89.76197111236834,1.2861659999999997,K,K,True
1.0465733,14.764424044338442,0.01886423,0.018906124,0.88338876,5853.6787,8.273307,7.5172644,7.979356,80.12306961023451,67.73037654546772,0.7560426000000007,G,G,True
0.7509941,11.659482371802104,0.012784118,0.012526192,0.9823868,4791.9834,11.486138,10.271832,10.954915,53.69406328011592,85.76710081216399,1.2143060000000006,K,K,True
1.2844024,14.112930622595956,0.01941819,0.018761897,0.99617326,6485.067,7.8216248,7.249125,7.6130266,81.00415999954805,70.85700530539832,0.5724998000000001,F,F,True
0.95612335,11.35453715966533,0.017446851,0.014678181,0.86817133,5698.3325,9.351313,8.517699,9.018172,68.40010574234998,88.0705207035911,0.833613999999999,G,G,True
0.7247246,37.06927277255648,0.015142379,0.01890541,1.1032686,4470.5117,9.31476,7.966292,8.705418,72.66605480848446,26.976520584464517,1.3484679999999996,K,K,True
0.51581854,15.566768744343442,0.012336359,0.012427339,1.0536625,3443.5195,14.790004,12.22501,13.391127,52.53209087767418,64.23940744692915,2.5649940000000004,M,M,True
0.964734,10.098760348332878,0.022143306,0.021606294,1.1937957,5725.2803,9.586814,8.78465,9.269893,92.81390773594575,99.02205473814237,0.8021640000000012,G,G,True
0.5137215,11.82358055550078,0.021613488,0.01783895,1.0066901,3693.1108,15.040338,12.791753,13.86684,84.0734143808719,84.57674858355509,2.2485850000000003,M,M,True
0.9854806,10.125888554278758,0.018299287,0.01273769,0.6814281,5621.9746,10.390307,9.536389,10.049076,66.88806964773481,98.75676535837871,0.8539180000000002,G,G,True
0.9698182,16.522038657766018,0.01661018,0.011050332,0.9043961,5560.76,9.404634,8.532534,9.054674,59.85040728753327,60.5252185104869,0.8720999999999997,G,G,True
0.7197585,12.79487027738272,0.014675201,0.012350354,0.8650564,4470.443,12.027097,10.674371,11.419851,57.541592911922876,78.15632189469582,1.3527259999999988,K,K,True
0.9439912,10.065332973597323,0.017612955,0.01833323,1.0717577,5629.551,9.586239,8.700803,9.226308,76.26868003698716,99.3509109557657,0.8854360000000003,G,G,True
0.7693158,11.571201019978403,0.012487456,0.011331956,0.80686104,4843.0684,11.415866,10.242564,10.911513,50.58802286352816,86.42145255911096,1.1733019999999996,K,K,True
0.57776827,10.112503169108516,0.018818647,0.020371322,1.234037,3643.4192,14.905252,12.606746,13.697346,83.1997002064589,98.88748446129354,2.2985060000000015,M,M,True
1.0224252,10.15319266995973,0.014791006,0.013079224,0.96160245,5774.6465,10.07594,9.263101,9.753532,59.23309573547467,98.49118720643428,0.8128389999999985,G,G,True
0.54757744,14.57671618250334,0.021033399,0.016243398,1.3217323,3661.2922,13.772064,11.770017,12.768088,79.7261981328374,68.60255680907855,2.002047000000001,M,M,True
0.84463257,10.74546063758522,0.016379934,0.01484959,1.1149862,5078.285,11.210604,10.138307,10.75621,66.32731751783804,93.06255299118807,1.0722970000000007,K,K,True
0.793947,10.759142835269405,0.018855887,0.019699587,1.046523,4919.109,11.459358,10.322581,10.971873,81.80809142588552,92.94420710931666,1.1367770000000004,K,K,True
0.5482587,10.273423228077652,0.024948224,0.018171236,1.0116876,3560.438,15.024206,12.727077,13.818587,92.59303044342404,97.33853826511911,2.297129,M,M,True
0.78520054,25.75952365239353,0.015639368,0.012321637,1.0224363,4777.1587,9.803756,8.649953,9.308504,59.73033674936662,38.820593637300504,1.153803,K,K,True
1.0721792,11.416803091400382,0.018144453,0.014439701,1.0286344,5972.0513,9.342617,8.617023,9.064091,69.56676833623574,87.59019420710183,0.725594000000001,G,G,True
0.9744929,12.18448887896978,0.01983205,0.025186017,1.1248772,5747.5957,9.458323,8.663323,9.144092,96.17073845895696,82.07155917110178,0.7949999999999999,G,G,True
1.0032436,10.301346213477606,0.01744638,0.012423594,0.9548382,5837.0303,9.646994,8.884113,9.349746,64.2533794195381,97.07469094589459,0.7628810000000001,G,G,True
0.9203299,34.09228664684941,0.022417694,0.021543544,0.97198796,5550.472,7.655784,6.78817,7.3082085,93.27430316661791,29.332148070872027,0.8676139999999997,G,G,True
0.81631595,16.40039103948967,0.017330218,0.011868146,1.1797355,5080.265,9.923174,8.874278,9.481101,63.01352322036564,60.97415589617045,1.0488959999999992,K,K,True
1.0175692,10.338718146632408,0.015492897,0.01196709,0.9314031,5753.1265,10.181605,9.319756,9.833962,58.72963395668647,96.72378972104258,0.8618489999999994,G,G,True
0.734153,13.851325217389224,0.011106108,0.012617495,1.0205059,4668.7583,11.359343,10.108648,10.80718,50.4273867540665,72.19525816523176,1.2506950000000003,K,K,True
0.7538245,10.216175382945009,0.019137988,0.014350156,1.2201627,4811.1147,11.695517,10.506357,11.179746,71.76145244636788,97.88398911684803,1.189160000000001,K,K,True
0.78240144,12.139295229758064,0.012407131,0.009969649,0.88838595,4957.7524,10.982169,9.844863,10.4911585,47.749106876561136,82.3771051838839,1.1373060000000006,K,K,True
1.2863247,19.478978916125698,0.021868499,0.013390146,0.93430895,6483.5786,7.1127806,6.5403566,6.9056735,76.92688298461634,51.3373932127494,0.5724239999999998,F,F,True
1.2829778,13.254069401176356,0.020285234,0.014225733,0.9270556,6507.9023,8.357715,7.7648525,8.141128,74.32872782712217,75.44852601354613,0.5928625000000007,F,F,True
1.0166171,13.564213917336277,0.020317232,0.026046813,0.92453825,5621.805,8.451283,7.626901,8.12514,99.10114758361347,73.7234023360477,0.824382,G,G,True
0.9844924,12.546532617987223,0.014668662,0.009182611,0.94599235,5588.6978,10.076119,9.187431,9.716288,51.91733724709006,79.7032957588903,0.8886880000000001,G,G,True
0.7951376,16.470310955180114,0.017230507,0.014320249,1.1366116,4915.006,10.197868,9.090732,9.722121,67.21338502182024,60.71530784823997,1.1071360000000006,K,K,True
0.82854325,14.5361595458924,0.019164816,0.014307787,1.1368704,5189.8823,9.934379,8.932526,9.573378,71.74974892193718,68.79396148913199,1.0018530000000005,K,K,True
0.5390731,12.12913975994329,0.023720315,0.022544704,1.1840837,3381.4226,15.933605,12.996601,14.245501,98.17460567438796,82.4460777756489,2.937004,M,M,True
1.4334816,13.024789920997394,0.041112076,0.027407387,1.0000209,6890.2334,7.519472,7.0430527,7.353437,148.23059365993885,76.77667018551217,0.47641930000000077,F,F,True
0.5299819,12.65502387839028,0.037822865,0.026293198,1.0622844,3689.9453,14.878578,12.573935,13.665809,138.1923022489996,79.02000103750102,2.3046429999999987,M,M,True
0.76359713,14.05547306437382,0.0139782075,0.011018862,1.1061045,4703.1343,11.436693,10.152228,10.866113,53.397101439992994,71.14666261462831,1.2844650000000009,K,K,True
0.7143837,11.009637558131852,0.015779845,0.018292902,0.9662244,4545.237,12.117606,10.8011875,11.528524,72.47554033086377,90.82951139126173,1.316418500000001,K,K,True
0.9656942,10.667316297022255,0.01609619,0.014509632,0.91155267,5581.079,10.426242,9.565712,10.081131,65.01192797959244,93.74429070591509,0.8605300000000007,G,G,True
0.73770046,11.619928154482883,0.021397801,0.013121297,1.1366532,4640.838,11.970527,10.608945,11.354868,75.30145352767295,86.05905188959429,1.3615820000000003,K,K,True
0.7277942,11.331552416098209,0.01687054,0.016024414,1.0078745,4683.807,11.993498,10.670277,11.399876,69.8038156221776,88.24916156936683,1.3232210000000002,K,K,True
1.0661448,26.16252002112715,0.026326738,0.029302245,0.9306788,5814.4385,6.8691826,6.103839,6.5708227,118.17558234189507,38.22261766804058,0.7653436000000005,G,G,True
1.0112236,11.720437498558846,0.016479814,0.011496603,0.89899415,5825.493,8.997241,8.212295,8.6874485,60.28105299451765,85.3210471130417,0.7849460000000015,G,G,True
0.94532734,27.452974083977,0.022301072,0.012865409,0.94204414,5651.53,7.9471884,7.123694,7.6229215,77.23800262680402,36.4259259102879,0.8234943999999995,G,G,True
0.72083694,38.91460228196576,0.021341925,0.012070185,1.0132436,4616.9814,9.149935,7.9001837,8.601326,73.55612930108985,25.697294623602797,1.249751299999999,K,K,True
0.80828184,15.594117954118172,0.016807385,0.0214035,1.0670078,4888.6553,10.401861,9.264285,9.910448,81.64179092287249,64.12674336196842,1.137576000000001,K,K,True
2.0618165,16.33682274122043,0.08644115,0.09272997,0.85939515,8966.509,5.4550357,5.389873,5.439326,380.3133941182069,61.21141276001234,0.06516270000000013,A,A,True
0.7160601,17.08998665582646,0.016371148,0.008858005,1.0125932,4626.801,11.0946865,9.786842,10.51174,55.841818154151824,58.51379642002656,1.3078444999999999,K,K,True
1.0178893,11.799598059604929,0.0113572525,0.012957676,0.9830563,5852.6567,9.398347,8.635226,9.101061,51.69136257662,84.7486494835301,0.7631209999999999,G,G,True
0.72236794,16.889796493047196,0.01531598,0.012868219,1.1986475,4581.522,11.266997,9.871954,10.631412,60.0127714101861,59.20734452967844,1.3950429999999994,K,K,True
0.74118966,11.80037021950525,0.013096864,0.011840466,0.81666404,4697.9395,11.675819,10.414873,11.117542,52.967162804749776,84.7431039364396,1.2609460000000006,K,K,True
0.74630195,14.797302920259517,0.016815662,0.029508712,1.1226449,4641.6177,11.126584,9.884913,10.579137,101.8909964205606,67.57988299549265,1.2416710000000002,K,K,True
0.9870826,21.18766184293476,0.028491268,0.029748429,1.0027813,5750.6284,7.774533,6.993208,7.4685683,123.5738338886626,47.19727959663752,0.7813249999999998,G,G,True
0.928726,47.5820527427492,0.021092264,0.021166958,0.9386248,5599.268,6.7837358,5.93887,6.449255,89.64548736314137,21.016327425100112,0.8448658,G,G,True
1.0612006,12.552046161171084,0.022671366,0.023395104,1.1373086,5919.6426,9.296289,8.558233,9.012806,97.73379941090465,79.66828572487513,0.7380560000000003,G,G,True
0.73334855,25.228744903764674,0.02294341,0.02311769,1.2457224,4672.2065,9.955961,8.7509775,9.432986,97.71104789264007,39.63732654218476,1.2049835000000009,K,K,True
0.79538256,18.74158592713592,0.015728617,0.016029932,0.9283825,4971.86,9.87306,8.802649,9.419496,67.37308820230683,53.3572774410783,1.070411,K,K,True
0.5148355,10.67195665236062,0.021949109,0.015936267,1.0527059,3683.8633,15.226285,12.990473,14.061176,81.37291887417172,93.70352903174523,2.235812000000001,M,M,True
0.7393691,10.226361071292196,0.01775532,0.018054144,1.0424652,4684.5503,12.075624,10.810901,11.514659,75.96598932993781,97.78649443615242,1.264723,K,K,True
0.52789855,11.919555527132529,0.017588139,0.021145148,1.0786997,3660.6853,14.994905,12.682887,13.775777,82.51144924691981,83.89574575358085,2.312018,M,M,True
0.8203102,13.632094716898974,0.01897754,0.015332687,0.93293726,5068.7095,10.616295,9.562133,10.170747,73.19251898810508,73.35629782269292,1.0541619999999998,K,K,True
1.0510316,15.68538200452216,0.015831456,0.014622988,0.90991896,5912.413,8.754021,8.011228,8.46744,64.65447389123757,63.75362740363582,0.7427930000000007,G,G,True
0.57118154,11.142340220176663,0.010613492,0.0114579825,1.0235901,3618.7827,14.196838,12.232811,13.222662,46.85492694092407,89.74775318646165,1.9640269999999997,M,M,True
0.9890276,12.072867396594924,0.013890558,0.013942735,0.94567406,5703.4463,8.900403,8.100037,8.585837,59.043434414711186,82.8303639185206,0.8003660000000004,G,G,True
0.79070187,12.063815069512229,0.010800399,0.0110121155,0.8914423,4897.4126,11.015154,9.913348,10.543669,46.273510317468585,82.89251735358644,1.1018060000000016,K,K,True
0.96188796,12.862920121285606,0.02177073,0.016190432,1.1385028,5677.1436,8.915417,8.091531,8.588001,81.39319970191438,77.74284459290052,0.8238859999999999,G,G,True
0.69833606,12.879827491646536,0.020262236,0.015521896,0.9491866,4407.7505,12.161289,10.764867,11.528546,76.5727573513623,77.64079143517796,1.3964219999999994,K,K,True
1.2706285,45.921441107574594,0.207144,0.131213,1.1783495,6454.238,5.311352,4.712998,5.0729456,735.6149760200645,21.776320077965785,0.5983540000000005,F,F,True
0.7978998,13.108764908686616,0.010845598,0.011803829,1.0253315,5003.5127,10.678657,9.5916,10.213041,48.08967015222298,76.28483743249853,1.0870569999999997,K,K,True
0.71857125,10.8059136463799,0.009481029,0.012429256,1.0794828,4499.605,12.349466,10.982872,11.731136,46.89762084062893,92.54192035256649,1.3665939999999992,K,K,True
0.7709737,19.5701457451992,0.01988416,0.014970503,1.1148341,4842.0205,10.114098,8.982392,9.627352,74.66901640444637,51.098239789313396,1.1317059999999994,K,K,True
0.52725154,12.901995192780634,0.015966438,0.016918808,1.2688067,3681.1501,14.775866,12.51605,13.59405,69.78938930051166,77.50739207836276,2.2598160000000007,M,M,True
0.8964666,22.495845212715803,0.021143645,0.021111494,0.9852332,5558.6934,8.36684,7.5087457,8.024128,89.6367119275498,44.452652947431766,0.8580942999999994,G,G,True
0.79522777,10.735255418043815,0.012023784,0.014546792,0.97608215,4932.8086,11.394966,10.282115,10.919589,56.618237808406576,93.15102073111369,1.112851000000001,K,K,True
1.0194579,11.529358188364371,0.012868156,0.012354099,0.9281436,5752.76,9.87531,9.044641,9.544274,53.515594068264186,86.7350969292651,0.8306690000000003,G,G,True
1.5887543,12.186568005102888,0.017265132,0.020439459,1.0676202,7495.839,7.2148905,6.885351,7.1040926,80.26647123619516,82.05755710559933,0.3295395000000001,F,F,True
1.0062498,10.53723795073431,0.018363593,0.01262293,0.91721267,5756.162,10.238075,9.425287,9.9177885,66.85087274591814,94.90152966796322,0.8127879999999994,G,G,True
0.6243251,10.657700337692296,0.013072903,0.014505766,1.1533743,3472.077,14.821726,12.230114,13.400801,58.582099320931526,93.82887192496625,2.5916119999999996,M,M,True
0.98223406,11.87711108256094,0.009530876,0.012823549,1.2019055,5655.863,9.887858,9.079919,9.570247,47.93254694406499,84.19555841894005,0.8079389999999993,G,G,True
1.4722415,11.426423974644964,0.036679804,0.040678445,0.9585215,6873.912,7.614625,7.14074,7.4438167,164.32070831720503,87.51644453408893,0.4738850000000001,F,F,True
0.79237884,13.510789214686788,0.018514704,0.014791784,0.9554638,4887.1797,10.928578,9.802121,10.48424,71.09374264302345,74.01492126847472,1.1264570000000003,K,K,True
0.5700387,12.507449675293492,0.015675463,0.013336967,1.0649683,3658.5276,14.165151,12.149421,13.149314,61.744258528312756,79.95235047600019,2.0157299999999996,M,M,True
0.9157813,17.693728315466235,0.02401253,0.017070413,0.86189526,5611.768,8.647876,7.8123364,8.320869,88.38554957074838,56.517201020086404,0.8355395999999997,G,G,True
0.54008824,11.319496617668245,0.011554401,0.014795306,1.2108512,3672.4546,15.043888,12.725685,13.82263,56.31738061133465,88.34315109376256,2.3182030000000005,M,M,True
0.91255814,10.985056619353546,0.0141825285,0.012172207,1.004704,5606.124,9.729837,8.846948,9.372107,56.06924862290782,91.03275792299452,0.8828890000000005,G,G,True
0.7686437,10.4318199648118,0.015712898,0.017986234,1.1615111,4839.533,11.459284,10.306522,10.988436,71.6491311430253,95.86055006443365,1.152762000000001,K,K,True
0.70878595,13.577062372486456,0.018803835,0.014241928,0.9965933,4540.628,11.710144,10.34798,11.0935135,70.76546131256181,73.65363526844162,1.362164,K,K,True
