mass,parallax,alpha_min_arcsec,spectral_type,distance_pc,Mercury_like_detectable,Earth_like_detectable,Super_Earth_detectable,Sub_Neptune_detectable,Neptune_like_detectable,Sub_Saturn_detectable,Saturn_like_detectable,Jupiter_like_detectable,Super_Jupiter_detectable,HZ_inner_au,HZ_outer_au
0.7314382,21.08055660688072,4.885062115052152e-05,K,47.43707761841539,0,0,0,0,0,0,0,0,1,0.3832299142452517,0.7532920104843045
0.8723083,11.05292869138565,4.983825739456419e-05,K,90.47375839666572,0,0,0,0,0,0,0,0,0,0.5939214568659138,1.1319097703722785
0.86787415,11.12984941419554,6.227224665796364e-05,K,89.84847528346182,0,0,0,0,0,0,0,0,0,0.6195263613898268,1.1807370906442376
0.7901382,12.946425000033225,5.899577073874643e-05,K,77.24140061811919,0,0,0,0,0,0,0,0,0,0.4771090450724947,0.9233459085761464
0.7857804,14.37305576585503,5.779979819496821e-05,K,69.57462743417608,0,0,0,0,0,0,0,0,0,0.5084953350036717,0.9841580715335984
0.775612,10.058432178634249,5.597699322039609e-05,K,99.41907269844332,0,0,0,0,0,0,0,0,0,0.5597283529689171,1.077750314510398
0.8015717,22.476406586568555,6.987010429819395e-05,K,44.4910976382488,0,0,0,0,0,0,0,0,1,0.6036930821032046,1.1600535327865709
0.8192976,11.532455893288882,5.960177269386682e-05,K,86.71179922586421,0,0,0,0,0,0,0,0,0,0.6230569041277378,1.1905253811345144
0.74726367,13.607589473781648,6.137577062277531e-05,K,73.48840159579659,0,0,0,0,0,0,0,0,0,0.5082732237205934,0.9874687486292693
0.78080577,13.048497063024156,9.78222410177854e-05,K,76.63717860915372,0,0,0,0,0,0,0,0,0,0.5914960032549073,1.137264810670061
0.82761455,18.057956597889387,5.24953876370107e-05,K,55.377251273096974,0,0,0,0,0,0,0,0,1,0.6858781079148348,1.3096961218123409
0.78534037,14.78514840563334,5.666963054309552e-05,K,67.63543879065743,0,0,0,0,0,0,0,0,0,0.4955881082475956,0.9592465086505292
0.8570599,11.06322464810277,5.6406948545957066e-05,K,90.38955926575078,0,0,0,0,0,0,0,0,0,0.6573826230082571,1.251978849308499
0.81287444,14.131052746848876,4.4045653811247725e-05,K,70.76613596414413,0,0,0,0,0,0,0,0,1,0.5161167703903214,0.9936426082653488
0.83075947,17.39275247930932,4.295937629559856e-05,K,57.49521251392585,0,0,0,0,0,0,0,0,1,0.5343338190365489,1.0269141793021983
0.75975317,13.478149088243256,4.1357921310545775e-05,K,74.19416371290045,0,0,0,0,0,0,0,0,1,0.5178162509298925,1.0027605758740787
0.80381715,17.427521457354494,7.367955459363707e-05,K,57.38050602588674,0,0,0,0,0,0,0,0,0,0.552394177324635,1.0620196398932638
0.79465413,12.233441452153556,6.058490726747889e-05,K,81.74314675973388,0,0,0,0,0,0,0,0,0,0.5495180686830289,1.056558196856262
0.7344666,10.867599326653243,5.608971970560024e-05,K,92.0166423091674,0,0,0,0,0,0,0,0,0,0.466049214911753,0.9097701099084552
0.82197475,11.191244078164546,8.090470221514494e-05,K,89.35557057066778,0,0,0,0,0,0,0,0,0,0.6261948296937918,1.1971266424075846
0.81947917,14.45812878045662,6.057481553959566e-05,K,69.16524366221738,0,0,0,0,0,0,0,0,1,0.6321368531743311,1.2131600874045183
0.80791205,10.002620282619544,5.127400071823918e-05,K,99.97380403788698,0,0,0,0,0,0,0,0,0,0.6569802311273956,1.2575490022455988
0.73632544,10.181085485163246,7.866623454625309e-05,K,98.22135384849544,0,0,0,0,0,0,0,0,0,0.4475089616081325,0.8752916369194684
0.7779271,11.467501616082467,3.7960697447861565e-05,K,87.2029526115402,0,0,0,0,0,0,0,0,1,0.5534862826274953,1.069416207635168
0.7542319,12.671119313542905,6.333501897496222e-05,K,78.91962621890862,0,0,0,0,0,0,0,0,0,0.5122365364367706,0.9949777890062153
0.81142306,10.80500509817787,5.783346862123181e-05,K,92.5497018200054,0,0,0,0,0,0,0,0,0,0.595898288642528,1.1427524674434315
0.764768,12.323161961341686,5.134233785020955e-05,K,81.1480043139127,0,0,0,0,0,0,0,0,0,0.5377111992072658,1.0393914356211618
0.7239058,13.158036354188972,7.802809954897528e-05,K,75.99918202700827,0,0,0,0,0,0,0,0,0,0.4310113750570238,0.8467560016899327
0.83303565,15.380920451903869,3.891140767287693e-05,K,65.01561484093229,0,0,0,0,0,0,0,0,1,0.4579553884728964,0.8746516758122191
0.73603225,16.74244366639817,6.359073651952715e-05,K,59.72843749249011,0,0,0,0,0,0,0,0,1,0.4794884572733062,0.93461700874035
0.73288184,20.11430482153664,0.0001650123925777,K,49.71586186410417,0,0,0,0,0,0,0,0,0,0.4723665509420668,0.923817361940207
